new_id,previous_context,main_tweet,posterior_context
41957,"[context] Official outbreak declared at this school in Surrey, B.C. But it took 30 positive cases for this to happen. Can Dr. Bonnie Henry continue to insist that schools are ""very safe""? And that we're seeing very little transmission in B.C. classrooms? #bced #bcpoli  ", @AdrianaBarton @rick_mcgowan #ivermectin will make Schools safer. used in many nations after #auspol discovered it ended #covid19 in a petri dish back in March. Here Dr. Kory details his teams findings. #bctf should be interested in as Prophylaxis #bcpoli is slow regarding early treatment? #bced #cdnpoli ,
4539,"[context] ""The patients don't ask many questions, mostly because they need to spend all of their energy breathing.  "," ""I try to work out if one of my patients isn't answering my questions because she is delirious, because she doesn't speak English, or because she is depressed. I work out that it is probably the latter; her notes say that her husband died just before new year, from Covid. "," [context] ""The most distressing part of their struggle is the air hunger. You can spot these patients easily, as they grasp the masks to their faces with both hands and gasp visibly for air. "
82425,[context] What's should Joe Biden and the Democrats be the most worried about after watching tonight's rally?  , @LionelMedia That they can't find enough bleach because of covid to get the stains out of their knickers tonight ,
353471,"[context] 'On June 30, 1906, President Theodore Roosevelt signed the Food and Drugs Act, known as the Wiley Act'  "," We hold that the FDA was deliberately founded by Roosevelt, whose ideas introduced the Progressive era, including the Prohibition of alcohol in the 1920s, as a deep state organ... to reshape the American public... "," [context] Roosevelt's face was added to Mt Rushmore, as one of the founders of the Republic, even though the founding was well in the past... Could that have been the deep state, wanting to change America? "
223571,, He had fought long COVID. Ivermectin may help that too. More coming. ," [context] @marybethpf Our families don't have to die or suffer from Covid19. There is a cheap and effective treatment available. But greed, power and profits take precedence over saving lives. "
1427,"[context] PH to start getting Pfizer, AstraZeneca #COVID19 doses mid-February...  [context] From the BBC, in case you still doubt my sources. Russia's Sputnik V vaccine has 92% efficacy in trial  ",  Update on the Russian #COVID19 vaccine Sputnik V Gamaleya ," [context] Russia's Sputnik V Gamaleya #COVID19 vaccine is 92% effective in preventing transmission and 100% effective in preventing severe illness, hospitalization and death. "
63020,, @DustyRh17855660 @GuardianAus ## Hideous Hillary is wearing a fully email server bleached facemask and a Tom Hanks Covid 19 Hankerchief!!!! ,
367299,," Yesterday we had @ACTAccelerator CEO roundtable meeting, with @iccwbo & @GlblCtzn. I asked them for: 1financial support - supporting the ACT Accelerator is an investment in controlling the #COVID19 pandemic, restoring confidence & rebooting the 🌍economy. #ACTogether ", [context] @DrTedros @ACTAccelerator @iccwbo @GlblCtzn I hear exciting news that #Ivermectin is making great strides at combatting #COVID19 world wide! Care to comment on this positive development? 👏👏👏 
62854,[context] f_r _ * _ u_d #ivermectin #Covid_is_a_FRAUD #COVID1984 #COVID19 #new_world_order #__ #genocide #Vaccine #COVID19Vaccine #vaccinedanger #vaccineinjury #vaccinedeath @FLOTUS @fismaex  , @Dr__YAS f_r _ * _ u_d #ivermectin #Covid_is_a_FRAUD #COVID1984 #COVID19 #new_world_order #__ #genocide #Vaccine #COVID19Vaccine #vaccinedanger #vaccineinjury #vaccinedeath @FLOTUS @fismaex ,
218090,, Get oxygen can@hiker place usually 14.99. ,
241292,," If @NIH @US_FDA @CDCgov 🙈 would LOOK at the 4 prospective trials that show EXCELLENT prophylaxis with ivermectin, THIS CHEAP DRUG COULD SAVE 100s of 1000s of LIVES between now and the complete rollout of vaccines. 🛡 ⚕ 💖 Links to the 4 trial reports: "," [context] @Hoytster @NIH @US_FDA @CDCgov Do you think there will one day be a chance to bring justice to those who could have been saved but weren't due to the authorities ignoring ivermectin's efficacy? If I were a lawyer, I'd start getting myself ready..  [context] @EightGrew @Aguirre1Gustavo @Common_SenseCO Dr. Aguirre's research contributes to the emerging recognition that ivermectin sharply reduces the probability of catching covid19. "
125194,[context] @dentistLareman @NIH That's your opinion and you are entitled to it. I have not seen consensus.  ," @dentistLareman @NIH Experts in South Africa, elsewhere who say there is not enough evidence yet to promote it do so on the evidence that high dose can cause blindness, neurological side effects, liver toxicity. Till the evidence is in, I think it's best to wait. You feel differently. Your right. ", [context] @MarikaSboros @NIH 🤔 I would like to clarify that I am not for prophylaxis (for a unknown extended period of time). Only early treatment with one (up to three?) dose. P33. 👋 End. 
162794,[context] @tommyHotpockets Below tweet by Coronavirus-follower yabutaleb7 reached the 95.1 percentile in under 19 minutes 9 seconds. #COVID19 #COVID19 (This is an algorithmic tweet thread. Mute this thread or #CoronaVirusExpert if uninterested)  , @tommyHotpockets Below tweet by Coronavirus-follower devisridhar reached the 93.9 percentile in under 23 minutes 48 seconds. #COVID19 #COVID19 (This is an algorithmic tweet thread. Mute this thread or #CoronaVirusExpert if uninterested) , [context] @tommyHotpockets Below tweet by Coronavirus-follower NCDCgov reached the 98.9 percentile in under 25 minutes 13 seconds. #COVID19 #COVID19 (This is an algorithmic tweet thread. Mute this thread or #CoronaVirusExpert if uninterested) 
332463,"[context] CDC survey finds some Americans gargling, drinking bleach to protect from coronavirus #10TV  ", This does not surprise me at all. Some tRump supporters will literally believe whatever he says! Sickening! ,
143164,[context] @nettleg @JamesAl93214642 @DavidDavisMP They have to dismiss all known treatments to ensure vaccine plane. Emergency protocol for untested vaccine only legal if there are no known treatments! They'll happily watch while people die knowing there are medicines to help to ensure they can coerce nation to take vax!  ," @michellewrossi @nettleg @JamesAl93214642 @DavidDavisMP Even if vitamin D helps, it's not a cure. The paper shows a small reduction of mortality in hospital admitted cases, but some who received the treatment still died and it likely doesn't prevent the long term damage done by the virus. There would still be a need for the vaccine.. "," [context] @TheLandonAdrian @nettleg @JamesAl93214642 @DavidDavisMP It's not just vitamin D & Zinc, there's Ivermectin, Hydroxychloroquine and certain antibiotics that have all had very beneficial results but been ignored so the vaccine can be pushed as the only solution. "
364221,," With news of government contemplating the opening of cinemas, here is a video we had made on how the cinema going experience might change with Covid19. The immersive experience of cinemas cannot be replicated at home, but how soon will we gain confidence to go back to cinemas? "," [context] @covid19indiaorg SPREAD THIS LIKE WILDFIRE! AMERICA'S FRONTLINE DOCTORS SHARE THE TRUTH ABOUT COVID-19 HYDROXYCHLOROQUINE, ZINC, AZITHROMYCIN STOP LIVING IN FEAR & DEMAND YOUR GOVERNOR TO OPEN YOUR STATE! "
366247,," Yates presented what should be the face of DOJ. She calmly and forcefully recounted facts. She steered clear of policy disputes. She demonstrated that, while Rs have been sucked into a parallel world of conspiracies, the facts are the facts. "," [context] @JRubinBlogger She lied, and was uncomfortable doing it. "
190602,, CNBC: Vaccine not needed if we are willing to suffocate ourselves and our children. 2 masks -- 75% effective 3 masks -- 95% effective 4 masks -- ??% effective Following the science ;-) Telling satire and parody apart from reality is getting to be a struggle. @FatEmperor , [context] @DryburghDotCom @FatEmperor Go big or go home! 
153634,"[context] 🚨🚨🚨 ""Had our Government...adopted Ivermectin...are you saying that hundreds, if not potentially thousands, of UK citizens would still be alive today?"" ""Yes."" An EXPLOSIVE episode of TICE TALK, tonight at 7pm. Don't miss 👉  "," @reformparty_uk @TiceRichard ...wow, Prof. Dr. Tice is giving now charlatans a platform to spread their nonsense. Not even the producer of Ivermectin (Merck) recommend it as a covid treatment - and then this... ",
47252,"[context] @thehill There have been numerous recent studies showing HCQ works under certain conditions. However another old and inexpensive drug, ivermectin, is showing a more robust response across all phases of covid disease and is recommended instead of HCQ.  ", @BigIke1313 @thehill The jury is still out with Ivermectin and COVID ,
51010,"[context] Viral coronavirus conspiracy video that ""could lead to imminent harm"" yanked from Facebook and YouTube  ", @CBSNews Fauci Lied: Hydroxychloroquine and azithromycin plus zinc vs hydroxychloroquine and azithromycin alone: outcomes in hospitalized COVID-19 patients ,
19602,[context] Chairman of the Tokyo Medical Association: Household Doctors Should Prescribe Ivermectin to Treat COVID-19 #COVID-19 #Ivermectin #Japan #Tokyo #Medical #Association  ," #ableg #abed Dear @Paulatics: Please read this on ""What's Going On."" As our Canadian Senator, you are in a wonderful position to speak out on this. Please do. You hold history in your hands. Yours sincerely, Bill Haines ",
14464,"[context] Did you know that there is a highly vocal contingent of nondisabled, mostly white parents of autistic children convinced that that can ""cure"" or ""treat"" autism by giving their children bleach enemas? This is exactly what injecting disinfectant in people sounds like.  [context] Listen. To. Disabled. People.  "," #DontDrinkBleach and listen to Disabled people, who have been fighting this for actual years!! "," [context] Seriously. We mean it. This is a VERY common issue, especially within the Autistic community. "
139186,"[context] When Deanna Guerreiro and her father became ill with COVID-19, their health deteriorated rapidly. It was DeAnna's call to a friend who had seen Dr. Kory's senate testimony about #ivermectinthat saved them both. This is their true story.  [context] Hey! Read the news! Follow Facebook and other social media. He did receive the same if not more outrage. He is suspended and facing the law as we speak. Not being aware of something doesn't make it nonexistent. This whataboutism is becoming boring now.  "," @kunenephindz Our families don't have to die or suffer from Covid19. There is a cheap and effective treatment available. But greed, power and profits take precedence over saving lives. ",
347303,"[context] But, don't get in a panic over it. There will take a large amount of genetic diversity to completely make the current vaccines useless... And, here is why:  [context] Remember in April when media had y'all scared over a mutation...  "," Unlike monoclonal antibody therapies, vaccines (especially those using the whole spike protein) make polyclonal antibody responses. This means that the antibodies your vaccinated body will make will be able to bind the coronavirus spike in multiple places... not just one. ",
47387,[context] I join @SykesCharlie to discuss Biden's speech (good) and the reaction by conservatives (stupid). Then we turn to the really important question: What do @SarahLongwell25 and @JVLast have against dogs? 🐕 And can we forgive them? 🤷♂  ," @BillKristol @SykesCharlie @SarahLongwell25 @JVLast @JoeBiden will take credit for all the hard work #DonaldTrump @Mike_Pence & @GOP did with #OperationWarpSpeed to combat the Chinese Virus. Resulted in COVID-19 Vaccines from Pfizer & Moderna. Phase 3 trials for AstraZeneca, Novavax & Johnson & Johnson's Janssen. @dnc blocked it! ",
